peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
44,1,51,1,-1,3,5,4,17
43,1,53,1,-1,3,2,4,9
43,1,22,1,-1,10,2,40,8
37,1,18,1,-1,7,3,26,15
37,1,18,1,-1,5,4,22,16
40,1,30,1,-1,3,7,4,19
39,2,31,1,-1,10,3,42,11
37,1,56,1,-1,12,8,47,20
39,1,65,1,-1,5,4,22,16
43,1,31,1,-1,9,2,36,4
36,1,39,1,-1,11,3,46,13
37,1,21,1,-1,3,7,4,19
36,1,17,1,-1,11,3,46,13
40,1,59,1,-1,12,2,49,3
39,1,62,1,-1,12,3,49,12
40,1,23,1,-1,11,3,46,13
41,1,45,1,-1,4,2,17,3
40,1,20,1,-1,8,4,34,16
43,1,31,1,-1,8,1,34,1
39,1,33,1,-1,3,1,4,1
40,1,79,1,-1,1,1,1,1
44,1,74,1,-1,1,10,1,22
40,1,62,1,-1,5,4,22,16
41,1,48,1,-1,13,3,51,12
43,1,55,1,-1,10,2,43,8
39,1,32,1,-1,10,3,42,11
39,1,45,1,-1,10,2,40,8
41,1,55,1,-1,11,1,45,1
39,1,28,2,-1,6,10,23,22
43,1,30,1,-1,8,1,32,2
44,1,53,1,-1,5,5,22,17
39,1,45,1,-1,6,5,23,17
41,1,46,1,-1,5,4,22,16
36,1,43,1,-1,10,5,42,17
40,1,21,4,1,5,4,22,16
43,4,46,1,-1,10,5,40,17
42,2,72,2,-1,6,9,23,21
41,1,58,1,-1,8,5,32,17
44,2,39,1,-1,10,2,40,8
43,1,45,1,-1,4,4,7,16
40,2,33,1,-1,10,1,41,2
40,2,37,1,-1,7,1,27,1
40,1,35,1,-1,13,3,51,11
37,1,18,1,-1,9,2,36,9
43,1,33,1,-1,11,3,46,13
43,1,32,1,-1,11,3,46,13
43,1,53,1,-1,5,2,22,10
39,1,54,1,-1,4,5,10,17
39,1,30,1,-1,4,5,10,17
43,1,24,1,-1,5,2,21,3
39,1,25,1,-1,4,9,16,21
43,1,41,1,-1,8,1,32,2
43,1,26,1,-1,5,4,22,16
43,1,27,1,-1,11,2,44,9
43,2,26,1,-1,8,1,32,2
43,2,29,1,-1,10,2,40,8
43,1,35,1,-1,6,2,24,9
40,1,63,1,-1,5,4,22,16
39,7,60,1,-1,10,5,43,17
43,1,58,1,-1,10,3,41,11
41,1,51,1,-1,5,10,22,22
43,1,56,1,-1,10,3,41,13
44,1,45,1,-1,10,2,42,10
43,1,35,1,-1,9,1,36,1
43,1,47,1,-1,9,3,38,14
40,1,53,1,-1,5,10,21,22
39,1,58,1,-1,5,4,22,16
44,1,60,1,-1,5,4,22,16
40,1,66,2,-1,4,9,13,21
39,1,66,1,-1,13,1,51,1
39,1,44,1,-1,1,6,1,18
39,1,29,1,-1,5,4,22,16
44,3,37,4,17,9,2,38,6
42,1,42,1,-1,6,5,23,17
41,1,46,1,-1,5,4,22,16
39,1,47,1,-1,7,8,29,20
42,1,62,1,-1,10,1,40,1
43,1,60,1,-1,9,2,36,4
42,1,27,1,-1,5,4,22,16
44,1,26,1,-1,10,2,40,8
43,1,74,1,-1,9,1,36,2
44,1,52,1,-1,10,2,40,9
44,1,57,1,-1,10,2,40,8
42,1,55,1,-1,3,1,4,1
40,1,27,1,-1,13,3,51,12
43,1,48,1,-1,4,5,18,17
39,1,30,1,-1,5,4,22,16
43,1,47,1,-1,9,2,36,3
40,1,70,1,-1,1,5,1,17
40,1,73,1,-1,1,1,1,1
39,1,62,1,-1,4,9,13,21
39,1,62,1,-1,1,1,1,1
40,1,24,1,-1,6,10,23,22
41,1,21,1,-1,1,5,1,17
39,1,77,1,-1,1,6,1,18
44,2,30,1,-1,7,2,27,9
40,1,22,1,-1,4,10,14,22
31,1,33,1,-1,4,9,11,21
39,1,45,1,-1,4,10,14,22
39,1,34,1,-1,12,1,48,1
41,1,74,1,-1,5,5,22,17
39,1,19,1,-1,11,3,46,13
41,1,20,1,-1,12,3,48,15
39,1,37,1,-1,10,3,43,15
33,1,41,1,-1,3,7,4,19
41,1,58,1,-1,5,5,22,17
38,1,19,1,-1,11,4,46,16
43,1,57,1,-1,9,1,36,1
44,1,31,1,-1,9,2,36,4
44,1,31,1,-1,10,1,40,2
44,1,31,1,-1,9,2,36,4
43,1,28,1,-1,10,2,42,10
42,1,62,1,-1,8,4,33,16
39,1,85,1,-1,11,8,44,20
39,1,63,1,-1,5,10,21,22
42,1,67,1,-1,12,1,47,2
40,1,21,1,-1,8,1,32,2
43,1,28,1,-1,8,1,32,2
44,1,28,1,-1,13,2,51,6
40,1,57,1,-1,10,10,41,22
39,1,53,1,-1,10,3,41,14
39,2,45,1,-1,5,10,22,22
43,1,55,1,-1,5,5,22,17
39,1,37,1,-1,9,5,36,17
39,1,33,1,-1,13,9,51,21
39,1,33,1,-1,4,9,14,21
39,1,37,1,-1,2,10,3,22
44,1,36,1,-1,5,2,21,3
39,1,66,1,-1,5,3,22,13
40,1,73,1,-1,9,10,39,22
39,1,32,2,-1,3,7,4,19
40,1,59,1,-1,10,2,40,8
40,1,39,1,-1,6,10,23,22
39,4,36,1,-1,10,5,42,17
39,4,39,1,-1,6,10,23,22
43,1,58,1,-1,9,1,36,1
44,1,59,1,-1,9,1,36,1
41,1,46,1,-1,10,2,43,8
40,1,37,1,-1,4,9,17,21
40,1,19,1,-1,11,3,46,13
41,1,32,1,-1,9,10,39,22
40,1,56,1,-1,8,1,32,2
44,1,47,1,-1,11,1,46,1
39,1,29,1,-1,8,1,34,1
43,1,25,1,-1,9,1,36,2
42,1,75,1,-1,13,2,51,6
43,1,35,1,-1,5,7,22,19
41,1,22,1,-1,9,3,38,14
40,1,50,1,-1,6,10,23,22
43,1,56,1,-1,4,3,12,14
36,1,17,1,-1,11,5,46,17
40,1,21,1,-1,4,4,14,16
44,1,71,1,-1,9,3,38,12
43,1,63,1,-1,6,1,23,2
39,1,27,1,-1,10,3,41,11
39,1,26,1,-1,3,7,4,19
43,1,31,1,-1,6,1,24,2
46,1,28,1,-1,10,2,42,10
39,1,58,1,-1,9,5,36,17
40,1,76,1,-1,12,5,48,17
41,1,44,1,-1,6,10,23,22
40,1,56,1,-1,3,1,4,1
33,1,55,1,-1,11,3,44,13
39,1,31,1,-1,9,3,36,11
40,1,44,1,-1,11,3,45,14
37,1,43,1,-1,3,7,4,19
40,2,26,1,-1,5,4,22,16
43,1,56,1,-1,11,3,45,14
39,1,44,1,-1,3,7,4,19
41,1,33,1,-1,10,3,42,11
33,1,58,4,12,3,7,4,19
33,1,49,1,-1,11,10,44,22
33,1,38,1,-1,9,3,38,14
43,4,68,1,-1,9,2,38,5
43,4,67,1,-1,11,3,46,13
42,1,32,1,-1,13,3,51,12
44,1,58,1,-1,10,2,40,8
43,1,58,1,-1,10,1,40,1
44,4,60,1,-1,10,2,40,8
40,8,23,1,-1,10,3,42,11
42,1,66,1,-1,9,2,36,7
39,1,58,1,-1,11,1,44,1
40,1,49,1,-1,8,4,34,16
40,1,47,1,-1,8,4,34,16
42,1,59,1,-1,11,1,46,1
43,1,54,1,-1,11,1,46,1
39,1,23,1,-1,5,4,22,16
39,1,23,1,-1,4,9,19,21
43,1,48,1,-1,9,5,36,17
40,1,58,1,-1,10,2,40,8
40,1,58,1,-1,11,2,44,9
40,7,21,1,-1,10,2,42,10
42,1,30,1,-1,11,5,46,17
43,2,36,1,-1,6,5,23,17
44,2,45,1,-1,10,2,40,8
44,1,46,1,-1,4,1,7,1
43,1,46,1,-1,5,4,22,16
40,4,72,1,-1,6,10,23,22
39,1,53,1,-1,12,5,49,17
39,1,19,1,-1,11,3,46,13
39,1,46,1,-1,8,5,32,17
39,1,53,1,-1,4,9,6,21
39,1,49,1,-1,5,9,21,21
39,1,22,1,-1,6,8,24,20
39,4,48,1,-1,11,3,44,15
43,4,27,1,-1,5,5,22,17
39,1,55,1,-1,11,3,46,13
39,1,50,1,-1,6,5,23,17
43,1,54,1,-1,10,4,42,16
40,1,59,1,-1,10,3,42,11
39,1,49,1,-1,3,7,4,19
39,1,49,1,-1,11,3,45,14
39,1,28,1,-1,8,4,32,16
39,1,39,1,-1,3,7,4,19
33,1,41,1,-1,11,3,46,13
43,1,25,1,-1,9,3,38,14
43,1,24,7,-1,9,10,39,22
43,1,25,1,-1,9,10,39,22
44,1,49,1,-1,10,1,40,2
44,1,47,1,-1,10,2,40,8
41,1,26,1,-1,5,10,21,22
39,1,60,1,-1,11,3,46,13
39,1,48,1,-1,11,3,46,13
39,2,42,1,-1,9,3,38,12
42,1,32,1,-1,11,3,44,13
44,1,38,1,-1,10,2,40,8
39,1,37,1,-1,11,1,44,1
39,1,62,1,-1,11,5,44,17
41,1,44,1,-1,9,3,36,11
39,1,35,1,-1,11,3,46,13
39,1,19,1,-1,3,7,4,19
33,1,47,1,-1,3,7,4,19
39,2,32,2,-1,3,9,4,21
39,1,33,1,-1,2,7,3,19
39,7,30,1,-1,5,4,22,16
37,1,25,1,-1,5,10,22,22
44,1,36,1,-1,11,1,44,1
43,1,38,1,-1,12,3,48,15
42,1,54,1,-1,10,1,42,1
39,1,47,1,-1,3,7,4,19
39,1,22,1,-1,6,5,23,17
44,1,65,1,-1,10,2,43,6
44,1,72,1,-1,10,2,40,8
43,1,32,1,-1,10,5,43,17
43,1,30,1,-1,13,5,51,17
40,1,23,1,-1,11,3,44,15
42,1,23,3,2,11,1,44,1
43,1,43,1,-1,10,1,41,2
43,1,48,1,-1,6,10,23,22
42,1,59,1,-1,6,5,23,17
43,4,40,2,-1,12,3,48,11
43,4,37,1,-1,8,1,32,2
44,1,42,1,-1,13,1,51,2
43,1,43,1,-1,3,1,4,1
43,1,40,4,21,3,7,4,19
43,1,64,1,-1,4,4,14,16
40,1,66,1,-1,3,7,4,19
43,1,26,1,-1,3,5,4,17
39,1,27,1,-1,3,7,4,19
42,1,43,1,-1,13,2,51,3
39,1,27,1,-1,8,1,32,1
39,1,23,1,-1,12,8,47,20
37,1,18,1,-1,11,3,46,13
43,1,22,1,-1,9,1,36,1
40,1,24,1,-1,11,1,46,1
44,1,46,1,-1,10,2,40,8
44,1,47,1,-1,11,3,44,15
39,1,32,1,-1,4,9,20,21
39,1,52,1,-1,4,9,10,21
39,1,53,1,-1,3,9,4,21
40,1,64,2,-1,5,10,22,22
43,1,26,1,-1,9,2,36,7
44,1,28,1,-1,9,2,36,3
43,1,27,1,-1,9,2,36,4
42,1,54,1,-1,8,5,33,17
44,1,60,1,-1,10,2,40,8
44,1,29,1,-1,10,3,42,11
43,1,34,1,-1,10,2,43,8
39,1,31,1,-1,6,10,23,22
39,1,47,1,-1,13,5,51,17
37,1,18,1,-1,10,3,42,11
36,1,45,2,-1,1,6,1,18
34,1,47,1,-1,9,10,39,22
40,1,71,1,-1,3,1,4,1
39,1,67,1,-1,3,5,4,17
40,1,40,1,-1,9,9,38,21
40,1,56,1,-1,9,2,38,3
44,1,28,1,-1,2,5,3,17
44,1,50,1,-1,9,1,36,2
39,1,51,1,-1,3,7,4,19
39,1,52,1,-1,10,3,41,11
39,1,24,1,-1,3,9,4,21
40,3,35,1,-1,11,1,46,1
40,3,37,1,-1,9,3,38,14
39,3,31,1,-1,5,10,22,22
36,1,63,1,-1,3,7,4,19
40,1,27,1,-1,11,1,45,2
43,1,49,4,8,13,3,51,12
43,1,42,1,-1,11,1,46,1
35,1,48,1,-1,11,1,46,1
40,1,65,1,-1,13,3,51,12
39,1,40,1,-1,5,4,22,16
43,1,47,1,-1,5,10,22,22
44,1,63,1,-1,10,2,40,8
39,3,31,1,-1,11,3,46,13
43,1,25,1,-1,13,2,51,4
44,1,36,1,-1,3,1,4,1
43,1,29,1,-1,9,2,36,3
40,1,31,1,-1,8,2,32,3
40,1,32,1,-1,11,3,46,13
42,3,29,1,-1,10,5,42,17
42,3,30,1,-1,13,3,51,12
44,1,64,1,-1,9,1,36,1
39,1,39,1,-1,3,7,4,19
42,1,62,1,-1,3,7,4,19
39,1,57,1,-1,8,5,32,17
39,1,52,1,-1,13,5,51,17
39,1,19,1,-1,6,10,23,22
36,1,16,1,-1,10,3,42,13
41,1,37,1,-1,5,7,22,19
46,1,37,1,-1,10,2,41,10
44,1,50,1,-1,10,2,42,5
43,1,48,1,-1,9,2,36,5
41,1,25,1,-1,10,3,42,11
41,1,29,1,-1,4,9,7,21
40,1,29,1,-1,10,7,42,19
42,1,51,1,-1,3,7,4,19
40,1,52,1,-1,8,4,33,16
39,1,25,1,-1,4,9,7,21
40,1,23,1,-1,8,5,32,17
40,1,59,1,-1,10,5,40,17
45,1,65,1,-1,13,2,51,7
43,1,72,1,-1,11,3,44,14
40,1,67,1,-1,8,1,32,2
43,1,43,1,-1,4,1,19,1
40,5,31,1,-1,6,3,23,15
39,5,36,1,-1,5,10,22,22
39,1,44,1,-1,3,7,4,19
39,1,41,1,-1,9,2,36,3
43,1,41,1,-1,9,2,36,3
43,1,40,1,-1,9,2,36,10
37,1,18,1,-1,11,3,46,13
40,2,42,1,-1,10,3,42,11
40,2,37,2,-1,5,10,22,22
40,2,34,1,-1,10,1,42,2
44,2,33,1,-1,4,1,7,2
39,1,44,1,-1,8,1,32,2
36,1,17,7,-1,11,3,44,15
43,1,36,1,-1,9,5,36,17
43,1,41,1,-1,6,5,23,17
43,1,37,1,-1,8,5,32,17
44,1,37,1,-1,10,2,40,8
40,1,51,1,-1,5,3,22,13
43,1,61,1,-1,10,2,40,3
43,1,30,1,-1,10,2,40,8
39,1,48,2,-1,5,4,21,16
39,1,50,1,-1,5,1,21,1
37,1,17,1,-1,11,3,46,13
41,1,74,1,-1,10,5,41,17
41,1,35,1,-1,13,2,51,10
41,1,27,1,-1,6,9,24,21
41,1,33,1,-1,1,1,1,1
41,1,29,1,-1,8,5,32,17
40,1,25,1,-1,6,7,23,19
39,1,40,1,-1,1,6,1,18
41,3,68,1,-1,11,5,44,17
40,1,67,6,-1,8,1,34,1
44,1,36,1,-1,5,1,22,1
40,1,27,1,-1,10,3,42,11
39,1,28,1,-1,2,1,3,1
39,1,51,1,-1,9,3,38,14
42,1,62,3,2,8,4,34,16
40,1,63,1,-1,5,1,22,1
43,1,54,1,-1,10,5,42,17
40,1,52,1,-1,1,1,1,1
44,1,34,1,-1,5,9,22,21
40,1,44,1,-1,6,10,23,22
39,2,38,1,-1,10,3,41,11
39,2,22,1,-1,5,10,22,22
40,2,60,1,-1,2,5,3,17
43,1,35,1,-1,4,2,14,3
43,1,36,1,-1,4,1,14,2
39,1,43,1,-1,5,5,21,17
39,1,52,1,-1,5,10,22,22
39,1,22,1,-1,11,3,44,12
39,1,44,1,-1,2,9,3,21
42,1,55,1,-1,5,4,22,16
37,1,18,1,-1,5,4,22,16
42,1,42,1,-1,8,2,32,4
42,1,42,1,-1,10,2,41,10
43,1,46,1,-1,8,1,34,1
46,1,47,1,-1,10,1,41,1
40,1,18,1,-1,10,3,41,11
34,1,50,1,-1,11,3,45,14
32,1,49,1,-1,3,7,4,19
39,1,37,1,-1,6,1,23,1
43,4,34,2,-1,5,5,22,17
42,1,60,1,-1,9,2,36,7
44,1,43,1,-1,13,1,51,1
43,1,41,1,-1,9,1,36,2
43,1,57,1,-1,3,1,4,1
43,1,56,1,-1,8,5,34,17
37,1,63,1,-1,5,4,22,16
45,1,44,1,-1,13,2,51,10
44,1,45,1,-1,10,2,40,8
40,1,60,1,-1,4,3,10,14
39,1,24,1,-1,3,7,4,19
43,1,28,1,-1,8,1,33,2
34,2,41,1,-1,11,3,46,13
40,2,28,7,-1,10,3,42,11
43,2,28,1,-1,8,1,33,2
44,1,66,1,-1,8,1,34,1
44,7,67,1,-1,8,1,32,1
43,1,67,5,-1,8,4,32,16
39,2,61,1,-1,5,3,22,14
40,3,48,1,-1,13,8,51,20
39,1,50,1,-1,8,1,34,1
37,1,60,1,-1,4,9,19,21
36,1,61,1,-1,5,4,22,16
39,1,36,1,-1,13,5,51,17
40,1,31,1,-1,7,8,29,20
40,1,41,1,-1,11,1,44,1
45,1,61,1,-1,9,2,36,7
43,1,41,1,-1,5,1,21,2
42,1,36,1,-1,11,3,46,13
44,1,65,1,-1,1,1,1,1
39,1,43,1,-1,9,1,36,2
39,1,39,1,-1,2,5,3,17
39,1,62,1,-1,4,2,14,4
39,1,50,1,-1,10,3,42,11
39,1,21,1,-1,5,9,22,21
44,1,50,1,-1,13,2,51,5
43,1,56,1,-1,7,1,27,1
43,1,65,1,-1,4,4,19,16
40,1,49,1,-1,10,2,40,8
43,1,23,1,-1,10,2,40,8
40,1,27,1,-1,5,4,22,16
43,1,38,1,-1,6,4,23,16
39,1,32,1,-1,3,7,4,19
46,1,55,1,-1,10,2,42,10
46,1,56,1,-1,10,2,42,10
43,1,66,1,-1,6,10,23,22
40,1,23,1,-1,10,5,42,17
40,1,22,1,-1,10,3,42,11
40,1,21,1,-1,11,3,46,13
40,8,19,1,-1,10,2,40,5
46,1,72,1,-1,10,1,40,2
43,1,30,1,-1,8,4,32,16
43,1,54,1,-1,4,1,11,2
43,1,54,1,-1,4,1,11,1
39,1,26,1,-1,4,1,11,1
41,1,58,1,-1,4,1,6,1
43,1,59,1,-1,13,1,51,1
42,1,23,2,-1,7,4,26,16
43,1,22,1,-1,9,5,38,17
40,4,64,1,-1,9,5,36,17
39,8,33,1,-1,11,3,46,13
43,1,40,1,-1,9,1,36,1
39,1,60,1,-1,3,7,4,19
43,2,45,1,-1,10,3,42,11
39,1,33,1,-1,11,3,46,13
39,1,41,1,-1,4,3,6,13
43,6,39,1,-1,5,4,22,16
40,1,58,1,-1,5,4,22,16
43,1,39,1,-1,10,2,43,9
44,1,39,1,-1,10,2,40,8
43,1,51,1,-1,5,4,22,16
44,1,49,1,-1,9,1,36,2
44,1,51,1,-1,10,2,40,8
40,1,29,1,-1,10,2,43,6
41,17,29,1,-1,12,3,48,15
44,7,40,1,-1,10,2,43,6
40,4,28,1,-1,5,2,22,9
39,1,35,1,-1,5,10,22,22
40,1,53,1,-1,9,2,36,3
43,1,29,1,-1,6,2,24,9
41,1,54,2,-1,4,3,8,14
41,1,53,2,-1,4,2,8,5
42,1,23,1,-1,12,8,47,20
31,1,61,1,-1,5,3,22,13
42,1,55,1,-1,10,2,42,10
42,1,60,1,-1,4,3,7,14
39,1,64,1,-1,4,8,7,20
42,1,64,2,-1,5,5,21,17
38,1,63,1,-1,4,2,7,9
43,3,45,1,-1,10,1,43,1
39,1,80,1,-1,6,10,23,22
41,1,42,1,-1,10,3,41,11
46,1,61,1,-1,10,2,42,10
41,1,66,1,-1,1,1,1,1
41,1,61,1,-1,10,5,42,17
39,1,85,1,-1,5,5,22,17
41,1,43,1,-1,5,10,22,22
40,1,54,1,-1,4,9,10,21
39,1,62,1,-1,4,1,19,1
43,1,30,1,-1,9,1,38,2
39,1,70,1,-1,3,7,4,19
39,1,80,1,-1,12,3,50,15
43,1,28,1,-1,10,2,40,8
42,1,35,1,-1,1,6,1,18
39,1,46,1,-1,12,4,47,16
43,1,46,1,-1,8,4,34,16
42,1,46,1,-1,3,7,4,19
43,1,45,1,-1,8,4,34,16
43,1,49,1,-1,5,4,22,16
39,2,39,1,-1,11,3,46,13
44,1,29,1,-1,5,1,22,2
43,1,32,1,-1,8,1,32,1
43,1,48,1,-1,13,1,51,2
43,1,48,1,-1,8,1,33,2
40,1,75,1,-1,8,1,34,1
40,1,75,1,-1,11,2,44,9
39,1,22,1,-1,11,3,46,13
40,1,61,1,-1,3,7,4,19
41,1,61,1,-1,8,5,33,17
34,2,37,1,-1,5,10,22,22
39,2,34,1,-1,4,9,14,21
37,2,16,1,-1,5,4,22,16
39,2,32,1,-1,6,9,23,21
40,1,48,1,-1,5,1,21,1
40,1,72,1,-1,5,5,22,17
41,1,29,1,-1,10,8,40,20
39,1,29,1,-1,10,5,41,17
39,1,77,1,-1,5,10,22,22
39,1,59,1,-1,5,10,22,22
40,1,49,1,-1,5,4,22,16
40,1,65,4,3,5,4,22,16
42,1,58,1,-1,10,2,43,8
39,1,29,1,-1,5,4,22,16
40,1,29,1,-1,13,3,51,12
41,1,57,1,-1,1,1,1,1
34,1,63,1,-1,10,3,41,15
39,1,19,1,-1,10,3,41,14
39,1,75,1,-1,1,1,1,1
43,1,56,1,-1,1,1,1,1
43,1,57,1,-1,8,5,32,17
43,1,42,1,-1,4,5,7,17
46,1,40,1,-1,10,2,42,10
39,1,59,1,-1,4,8,10,20
39,1,61,1,-1,8,3,32,12
39,1,58,1,-1,11,1,46,1
39,1,60,1,-1,4,1,7,1
43,1,64,1,-1,10,2,40,8
39,1,59,1,-1,5,4,22,16
41,1,41,1,-1,10,2,41,10
39,1,58,1,-1,4,10,7,22
39,1,32,1,-1,9,9,36,21
39,1,23,1,-1,10,3,43,15
38,1,39,1,-1,3,4,4,16
41,1,28,1,-1,10,2,42,10
43,1,47,1,-1,11,1,46,1
35,1,31,1,-1,3,7,4,19
39,1,26,1,-1,3,7,4,19
41,1,53,1,-1,5,10,22,22
39,1,38,1,-1,7,5,30,17
43,4,38,1,-1,4,9,14,21
43,1,40,4,3,4,1,7,1
43,1,32,1,-1,13,2,51,10
40,1,36,1,-1,3,7,4,19
40,1,42,1,-1,10,5,40,17
40,1,44,1,-1,10,2,41,3
40,1,27,1,-1,10,3,40,12
46,1,36,1,-1,3,7,4,19
44,1,37,1,-1,10,2,40,6
44,1,37,1,-1,2,2,3,9
43,1,48,1,-1,10,1,40,1
44,2,40,1,-1,11,1,46,1
39,1,58,1,-1,4,8,7,20
43,1,67,2,-1,10,5,40,17
42,1,32,1,-1,6,10,23,22
39,1,29,4,2,3,8,4,20
39,1,25,4,13,3,8,4,20
35,1,35,1,-1,3,7,4,19
39,1,34,1,-1,9,3,38,14
39,1,50,1,-1,10,5,40,17
39,1,28,4,3,3,8,4,20
39,1,21,1,-1,11,3,46,13
32,1,60,1,-1,3,9,4,21
44,1,44,1,-1,10,2,40,8
44,1,44,1,-1,10,2,40,8
43,1,35,1,-1,10,2,42,10
44,1,51,1,-1,5,1,21,1
39,1,54,1,-1,13,5,51,17
40,1,20,1,-1,12,3,49,15
39,1,52,1,-1,3,7,4,19
39,1,50,1,-1,8,1,32,1
43,1,60,1,-1,3,5,4,17
40,1,50,1,-1,4,1,20,1
41,1,31,1,-1,10,2,42,10
43,1,58,1,-1,12,3,48,15
43,1,58,1,-1,2,2,3,3
40,1,19,1,-1,5,3,22,15
44,1,52,1,-1,10,2,42,10
44,1,54,1,-1,9,1,36,1
43,1,24,1,-1,7,2,30,3
43,1,38,1,-1,6,4,24,16
44,1,48,1,-1,5,1,22,1
39,1,39,1,-1,12,2,49,6
43,1,31,1,-1,8,4,32,16
43,1,33,1,-1,4,4,13,16
43,1,26,1,-1,12,3,50,15
42,1,54,1,-1,10,8,42,20
43,2,57,1,-1,9,3,38,14
44,2,51,1,-1,13,5,51,17
38,1,50,1,-1,9,3,38,12
43,1,31,1,-1,8,1,32,2
43,1,32,1,-1,3,1,4,1
39,1,48,1,-1,11,3,46,13
39,1,45,1,-1,5,4,22,16
43,1,53,1,-1,10,3,43,13
43,1,27,1,-1,4,9,17,21
43,1,28,1,-1,4,9,14,21
40,1,28,1,-1,5,4,22,16
40,2,33,1,-1,6,10,23,22
39,2,75,1,-1,12,5,49,17
39,2,55,1,-1,6,10,23,22
43,2,48,1,-1,8,1,32,2
42,2,66,1,-1,8,5,33,17
40,2,62,1,-1,11,3,46,13
44,1,38,1,-1,10,2,40,8
38,1,49,1,-1,3,7,4,19
43,1,22,1,-1,5,4,22,16
40,2,57,1,-1,8,5,32,17
40,2,35,1,-1,8,5,32,17
40,1,25,4,34,3,4,4,16
39,1,34,1,-1,5,4,21,16
35,1,59,1,-1,10,2,43,8
39,2,61,1,-1,10,3,41,14
39,1,50,1,-1,3,7,4,19
40,1,51,1,-1,5,10,22,22
39,1,21,1,-1,5,5,22,17
39,1,21,1,-1,5,5,22,17
40,2,50,1,-1,6,5,23,17
39,2,55,1,-1,6,1,23,2
43,4,50,1,-1,4,4,8,16
43,4,45,1,-1,8,1,33,2
43,4,17,1,-1,9,1,36,2
43,2,43,1,-1,8,1,32,2
43,1,52,1,-1,3,7,4,19
40,1,50,1,-1,4,8,14,20
39,1,47,1,-1,5,4,22,16
43,1,24,1,-1,9,2,36,9
41,1,20,1,-1,3,7,4,19
40,1,39,1,-1,13,5,51,17
42,1,39,1,-1,13,5,51,17
39,1,56,1,-1,4,8,17,20
40,1,53,1,-1,12,1,47,2
40,1,31,1,-1,6,5,23,17
39,1,36,1,-1,6,10,23,22
39,1,33,4,3,10,3,42,11
36,1,59,1,-1,11,3,46,13
37,1,61,1,-1,11,3,46,13
35,1,64,1,-1,11,10,46,22
43,2,61,1,-1,10,2,43,6
41,1,46,1,-1,12,8,47,20
43,1,44,1,-1,10,2,40,8
39,1,19,1,-1,2,9,3,21
40,1,23,1,-1,2,7,3,19
37,1,59,1,-1,2,2,3,4
42,1,30,1,-1,13,5,51,17
42,1,31,1,-1,13,1,51,2
40,1,60,1,-1,5,9,22,21
39,2,36,1,-1,8,5,33,17
39,2,34,1,-1,4,8,5,20
39,1,25,7,-1,12,3,50,14
43,1,55,1,-1,6,1,24,2
44,1,55,1,-1,10,2,40,8
43,1,27,1,-1,13,3,51,12
39,1,68,1,-1,1,6,1,18
41,1,69,1,-1,1,1,1,1
39,1,27,1,-1,3,7,4,19
43,1,36,1,-1,6,1,24,2
43,1,32,1,-1,10,3,42,11
40,5,43,1,-1,10,3,42,11
42,2,49,1,-1,6,10,24,22
39,1,52,1,-1,6,10,23,22
46,1,85,1,-1,10,2,42,10
44,2,53,1,-1,9,1,36,1
44,1,46,1,-1,5,5,22,17
39,1,61,1,-1,5,4,22,16
39,1,24,1,-1,5,4,22,16
43,1,75,1,-1,1,1,1,1
39,1,64,1,-1,10,3,40,13
46,1,44,1,-1,10,1,40,1
43,1,43,1,-1,10,2,40,10
40,1,19,1,-1,12,3,49,14
37,1,18,1,-1,9,3,38,14
40,1,45,1,-1,10,2,40,8
40,1,19,1,-1,11,3,46,13
40,1,53,1,-1,10,2,43,8
44,1,26,1,-1,4,2,10,4
43,1,26,1,-1,12,3,48,15
43,1,25,1,-1,10,2,40,8
44,1,65,5,-1,10,1,40,1
42,1,23,1,-1,9,4,38,16
44,2,32,1,-1,9,1,38,1
35,1,37,1,-1,11,3,46,13
35,1,40,1,-1,11,3,46,13
44,2,45,1,-1,9,4,36,16
39,1,48,4,2,6,9,23,21
40,1,33,1,-1,4,9,6,21
44,4,45,1,-1,6,2,23,4
43,1,44,1,-1,4,4,5,16
39,1,79,1,-1,12,1,47,1
43,1,71,1,-1,10,2,40,8
39,1,70,1,-1,10,5,42,17
39,1,39,1,-1,10,2,41,10
39,1,40,1,-1,5,5,22,17
40,1,56,1,-1,9,10,38,22
44,1,45,1,-1,10,2,40,8
41,1,32,1,-1,4,1,14,1
46,4,34,1,-1,9,2,36,3
46,4,33,1,-1,9,2,36,4
39,7,51,1,-1,6,10,23,22
39,1,56,1,-1,3,7,4,19
44,1,44,1,-1,13,2,51,4
46,1,45,1,-1,2,2,3,5
44,4,44,1,-1,4,2,18,4
43,1,34,1,-1,4,1,8,1
44,1,33,1,-1,4,1,7,2
44,1,38,1,-1,8,1,32,1
33,1,54,1,-1,3,7,4,19
43,1,29,1,-1,8,2,32,3
35,1,36,1,-1,4,9,13,21
44,1,53,1,-1,10,2,43,6
44,2,40,1,-1,9,1,36,1
40,4,44,1,-1,5,10,22,22
40,4,43,1,-1,8,5,32,17
39,2,29,1,-1,12,1,48,1
43,1,52,1,-1,3,7,4,19
39,1,49,1,-1,5,10,21,22
36,1,49,1,-1,12,9,48,21
43,1,53,1,-1,10,2,42,6
40,1,19,7,-1,5,4,22,16
