pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
2,44,1,40,1,-1,10,2,40,8
1,43,1,66,1,-1,5,4,22,16
2,43,1,38,1,-1,12,5,49,17
1,39,1,27,1,-1,3,1,4,1
2,41,1,27,1,-1,10,5,41,17
1,44,1,85,1,-1,9,1,36,2
1,44,1,72,1,-1,9,1,36,2
2,44,1,54,1,-1,10,2,42,10
1,39,1,53,1,-1,1,1,1,1
2,39,1,53,1,-1,1,1,1,1
1,46,4,32,1,-1,9,2,36,5
2,43,1,43,1,-1,4,5,6,17
1,39,1,41,1,-1,3,1,4,1
1,44,1,56,1,-1,10,2,40,8
2,40,1,19,1,-1,10,2,40,8
1,39,1,50,1,-1,6,1,23,2
2,43,1,46,1,-1,5,1,21,1
2,39,1,70,1,-1,12,3,48,15
1,40,1,21,1,-1,9,3,38,14
2,41,1,60,1,-1,5,5,22,17
1,40,1,73,1,-1,11,4,46,16
1,39,1,67,1,-1,7,9,25,21
1,39,1,63,1,-1,5,10,21,22
1,39,1,50,1,-1,1,1,1,1
2,44,1,48,1,-1,10,2,42,10
1,35,1,16,1,-1,1,6,1,18
2,44,1,46,1,-1,10,2,40,8
2,46,1,44,1,-1,10,1,40,1
1,39,1,58,1,-1,3,10,4,22
2,43,1,57,1,-1,10,2,41,10
2,43,1,36,1,-1,8,1,32,1
2,39,1,66,2,-1,4,1,5,1
1,39,1,38,1,-1,6,10,23,22
2,40,1,49,1,-1,10,3,42,11
1,39,1,38,1,-1,9,8,38,20
2,39,1,37,1,-1,11,1,46,1
2,37,1,19,1,-1,11,3,46,13
1,43,1,41,1,-1,8,4,33,16
2,40,1,64,1,-1,5,1,22,2
1,43,1,60,1,-1,13,2,51,6
2,42,1,46,1,-1,8,5,32,17
1,43,1,57,1,-1,9,2,38,4
2,40,1,26,1,-1,10,3,42,11
1,43,1,28,1,-1,11,1,44,2
1,43,1,29,1,-1,5,1,22,1
2,46,1,28,1,-1,10,2,41,10
1,42,2,38,1,-1,6,5,23,17
2,43,1,28,1,-1,8,1,32,2
1,44,1,31,1,-1,8,5,33,17
2,44,1,31,1,-1,12,2,49,6
1,43,1,44,1,-1,9,1,38,1
2,40,1,39,1,-1,9,1,38,1
2,37,1,38,1,-1,9,3,38,14
1,39,1,59,2,-1,3,7,4,19
2,39,1,19,1,-1,10,1,43,1
1,39,1,77,1,-1,12,8,47,20
2,44,1,44,1,-1,10,2,40,10
1,40,1,43,1,-1,7,5,30,17
2,35,1,16,1,-1,11,4,46,16
1,39,1,67,2,-1,5,4,22,16
2,39,1,68,1,-1,9,5,36,17
2,43,1,26,1,-1,4,1,14,2
1,40,1,42,4,6,3,7,4,19
2,43,1,26,1,-1,10,1,43,1
2,43,4,26,1,-1,8,2,33,3
2,43,1,40,2,-1,8,1,32,1
1,40,1,38,1,-1,8,3,32,12
1,43,1,46,1,-1,8,2,32,3
2,44,1,46,1,-1,9,2,38,3
2,44,4,51,4,52,5,3,22,13
1,46,4,52,4,52,10,2,41,8
1,33,6,37,1,-1,4,9,14,21
2,39,6,34,1,-1,5,4,22,16
1,39,1,25,4,26,3,7,4,19
2,39,1,23,2,-1,5,2,22,10
1,43,1,61,1,-1,6,5,23,17
1,46,1,58,1,-1,13,2,51,7
1,38,1,65,1,-1,3,1,4,1
2,39,1,60,1,-1,10,3,42,14
1,39,1,39,1,-1,9,5,36,17
1,39,1,68,1,-1,4,9,7,21
1,39,1,33,4,8,4,5,14,17
2,43,1,29,1,-1,5,4,22,16
2,43,1,39,1,-1,4,9,14,21
2,43,1,61,1,-1,12,5,49,17
1,42,1,62,1,-1,6,2,23,8
1,40,1,24,1,-1,13,4,51,16
2,40,1,25,1,-1,5,2,22,5
1,39,1,23,1,-1,5,8,22,20
2,43,1,45,1,-1,10,1,43,1
1,40,1,44,1,-1,13,3,51,12
2,43,1,37,1,-1,10,1,43,1
2,43,1,38,1,-1,11,3,46,13
1,46,4,37,1,-1,10,2,40,5
2,46,4,42,1,-1,10,2,40,5
1,41,1,45,1,-1,8,1,33,2
2,43,1,43,1,-1,4,5,15,17
2,37,1,17,1,-1,11,5,44,17
1,41,1,41,1,-1,8,1,32,2
2,43,1,39,1,-1,8,1,34,1
1,38,1,35,1,-1,5,10,22,22
1,41,1,38,1,-1,12,8,47,20
2,40,1,31,1,-1,5,5,21,17
1,43,1,53,1,-1,8,1,32,2
2,40,1,52,1,-1,11,3,46,13
1,40,1,24,1,-1,9,3,38,14
1,40,1,22,2,-1,11,3,45,14
2,36,1,17,1,-1,11,3,46,13
2,46,1,40,1,-1,10,2,40,8
2,43,1,57,1,-1,7,1,29,1
1,40,1,62,2,-1,5,10,21,22
1,44,1,24,1,-1,9,1,36,2
1,36,1,17,1,-1,5,4,22,16
1,39,1,63,1,-1,9,5,36,17
2,39,1,62,1,-1,10,5,40,17
1,39,1,40,1,-1,9,10,36,22
2,41,1,53,1,-1,9,5,36,17
1,39,1,29,1,-1,6,5,23,17
2,42,1,44,1,-1,9,1,36,1
1,43,1,49,1,-1,3,7,4,19
1,39,1,20,1,-1,3,7,4,19
1,40,1,66,1,-1,10,10,40,22
2,40,1,54,1,-1,10,3,40,13
1,37,1,44,1,-1,3,7,4,19
2,40,1,21,1,-1,9,1,36,2
1,43,4,39,1,-1,5,2,22,3
2,46,4,38,2,-1,5,2,22,10
2,40,1,23,1,-1,10,5,42,17
1,40,1,27,1,-1,6,10,23,22
2,43,1,47,1,-1,10,2,40,8
1,39,1,56,1,-1,11,10,44,22
1,35,1,53,1,-1,9,3,38,14
2,40,4,44,7,-1,10,3,42,11
1,39,4,60,1,-1,4,1,6,1
2,34,1,41,1,-1,11,3,46,13
1,34,1,42,1,-1,11,3,46,13
2,41,1,30,1,-1,3,7,4,19
2,39,2,46,1,-1,10,3,41,11
2,39,4,46,1,-1,11,2,44,5
2,43,1,47,1,-1,9,4,36,16
1,41,1,49,1,-1,3,7,4,19
2,40,1,20,1,-1,10,2,42,10
1,37,1,16,1,-1,5,3,22,13
2,43,1,23,1,-1,5,3,22,13
1,40,1,31,1,-1,3,7,4,19
2,39,1,45,1,-1,6,10,23,22
1,39,1,50,1,-1,6,10,23,22
1,39,2,26,1,-1,5,5,22,17
2,39,1,41,1,-1,11,3,46,13
1,39,2,54,1,-1,9,1,39,1
2,39,9,22,1,-1,11,3,45,15
1,43,1,25,1,-1,11,4,44,16
1,41,4,28,4,12,9,3,38,14
1,39,2,41,1,-1,11,3,44,13
2,43,2,33,3,2,11,3,46,13
1,42,1,33,1,-1,4,1,8,1
1,43,1,31,1,-1,9,1,36,1
2,43,1,38,1,-1,9,5,36,17
1,43,1,40,1,-1,7,1,29,1
1,39,1,29,1,-1,3,7,4,19
2,40,1,27,1,-1,10,2,42,10
1,40,1,25,1,-1,10,5,42,17
2,46,1,57,1,-1,10,2,41,10
2,39,1,44,1,-1,11,3,46,13
1,39,5,46,1,-1,11,3,44,13
2,39,1,68,1,-1,11,3,44,13
2,46,1,44,1,-1,6,1,24,2
1,40,1,45,1,-1,4,1,20,1
2,44,2,53,1,-1,10,2,43,6
2,44,2,31,1,-1,13,5,51,17
1,39,1,28,1,-1,13,3,51,12
2,39,1,20,1,-1,12,5,49,17
2,35,1,48,1,-1,12,3,50,14
1,36,1,46,1,-1,9,3,38,14
2,39,1,31,1,-1,11,1,45,2
2,40,1,33,1,-1,8,5,34,17
2,43,1,30,1,-1,10,2,40,8
2,43,1,35,1,-1,5,4,22,16
1,44,1,56,1,-1,10,2,40,8
1,40,1,32,1,-1,7,2,29,9
1,33,1,59,1,-1,12,8,47,20
1,41,4,41,1,-1,11,3,46,13
2,43,4,35,1,-1,9,2,36,10
1,43,3,30,1,-1,5,10,22,22
2,43,1,34,1,-1,13,2,51,8
2,39,1,38,1,-1,8,1,34,1
1,37,1,41,1,-1,4,10,14,22
1,39,1,19,1,-1,11,3,44,12
2,38,1,17,1,-1,11,4,46,16
2,39,2,62,1,-1,5,4,22,16
2,39,2,32,1,-1,6,10,23,22
2,39,1,30,1,-1,12,3,48,15
1,40,1,33,1,-1,4,1,10,2
1,43,1,37,1,-1,4,1,17,1
2,43,1,35,1,-1,7,1,25,2
2,43,1,31,1,-1,9,5,36,17
1,45,1,33,1,-1,10,2,41,10
1,44,4,28,1,-1,10,2,40,8
1,44,4,28,1,-1,10,2,40,8
1,44,4,27,1,-1,10,2,40,5
1,44,4,27,1,-1,10,2,40,5
2,39,1,80,1,-1,5,4,22,16
2,46,4,47,1,-1,10,2,41,10
1,46,4,48,1,-1,13,2,51,10
2,43,1,39,1,-1,8,4,34,16
1,43,1,38,1,-1,8,1,32,2
1,41,1,39,1,-1,13,5,51,17
2,43,1,42,1,-1,13,5,51,17
2,40,1,23,1,-1,13,5,51,17
2,39,1,69,1,-1,5,5,22,17
1,40,1,33,1,-1,10,5,41,17
1,42,1,51,1,-1,13,1,51,1
2,43,1,51,1,-1,10,2,40,8
1,43,1,43,1,-1,10,2,40,8
2,44,1,46,1,-1,10,2,40,8
1,40,1,62,1,-1,7,1,29,1
1,43,1,43,1,-1,10,2,43,8
2,43,1,35,1,-1,10,1,43,1
1,43,4,55,1,-1,5,4,22,16
2,43,4,54,1,-1,6,2,24,3
1,39,1,38,1,-1,3,7,4,19
2,39,1,31,1,-1,10,2,42,10
1,36,1,16,4,1,11,3,46,13
2,36,1,23,4,10,12,1,48,1
1,36,1,32,1,-1,5,10,21,22
1,44,4,29,1,-1,6,2,24,3
1,43,4,67,1,-1,9,2,36,3
2,43,4,62,1,-1,4,10,13,22
2,42,1,60,1,-1,5,10,22,22
1,44,1,56,1,-1,10,2,42,10
2,42,3,47,2,-1,8,4,34,16
2,37,3,17,1,-1,11,3,46,13
1,39,3,22,1,-1,8,4,34,16
1,39,1,53,1,-1,3,9,4,21
1,39,1,36,1,-1,13,9,51,21
2,40,1,38,1,-1,4,1,14,1
1,43,1,50,1,-1,9,2,36,4
1,43,1,80,1,-1,9,1,36,1
2,43,1,48,1,-1,10,2,41,10
2,43,1,24,1,-1,10,2,42,10
2,39,1,38,1,-1,12,1,48,1
1,39,1,23,1,-1,11,2,44,9
1,39,1,22,4,5,12,8,47,20
1,39,1,19,1,-1,12,8,47,20
1,44,1,47,1,-1,11,1,46,1
2,43,4,43,1,-1,10,2,41,10
2,40,1,20,1,-1,11,3,46,13
2,40,1,19,1,-1,10,5,40,17
1,40,1,37,1,-1,2,10,3,22
1,39,1,65,1,-1,2,7,3,19
1,39,1,34,1,-1,2,7,3,19
1,39,1,27,1,-1,6,10,23,22
2,39,1,29,1,-1,11,3,45,14
2,32,1,63,1,-1,7,4,25,16
2,41,3,38,1,-1,13,5,51,17
1,41,3,38,1,-1,6,1,24,1
2,44,1,69,1,-1,13,2,51,6
1,39,1,45,2,-1,8,4,32,16
2,43,1,37,1,-1,8,1,33,1
1,37,1,24,1,-1,9,3,38,14
2,41,1,45,1,-1,5,2,22,10
1,39,1,21,4,8,6,5,23,17
1,42,1,41,1,-1,6,8,23,20
2,39,1,41,1,-1,9,2,36,7
1,34,1,20,1,-1,11,10,46,22
2,40,1,42,1,-1,10,1,40,2
1,39,1,51,1,-1,4,9,14,21
1,39,1,19,1,-1,4,10,14,22
1,39,1,19,1,-1,4,8,14,20
2,39,1,51,1,-1,13,2,51,6
1,39,1,42,1,-1,6,10,23,22
1,39,1,18,1,-1,11,3,46,13
1,44,1,69,1,-1,12,2,49,6
2,43,1,63,1,-1,10,2,42,10
2,43,4,27,1,-1,9,1,36,1
1,38,1,57,3,2,9,3,38,14
2,38,1,58,1,-1,8,3,34,14
2,43,1,46,7,-1,10,2,40,8
1,44,1,49,1,-1,9,1,36,1
1,35,1,59,2,-1,3,7,4,19
2,43,1,51,1,-1,10,2,40,8
1,46,1,56,1,-1,6,2,24,4
2,44,1,55,1,-1,1,1,1,1
2,36,1,22,2,-1,1,1,1,1
2,36,1,19,2,-1,1,1,1,1
1,40,1,35,1,-1,13,3,51,14
1,43,1,34,1,-1,4,1,7,1
2,44,1,34,1,-1,8,1,32,1
1,41,1,25,1,-1,4,9,7,21
2,43,1,58,1,-1,10,2,41,10
1,44,1,47,1,-1,8,1,32,2
2,43,1,42,1,-1,11,1,45,1
1,43,1,63,1,-1,8,1,32,2
2,40,1,61,1,-1,10,2,41,10
1,40,1,42,1,-1,10,8,42,20
2,43,1,40,1,-1,10,1,42,1
2,36,1,17,1,-1,10,3,42,11
2,43,1,63,1,-1,10,5,42,17
1,43,1,32,1,-1,4,2,8,3
1,43,1,32,1,-1,13,3,51,12
2,44,1,32,1,-1,10,2,40,8
1,43,1,55,1,-1,8,1,33,1
2,43,1,55,1,-1,9,1,36,1
1,36,1,17,7,-1,10,5,41,17
1,46,1,42,1,-1,10,1,42,1
2,42,1,41,1,-1,10,2,41,10
2,43,1,44,1,-1,11,2,44,9
1,43,1,49,1,-1,11,2,44,9
2,42,1,29,4,4,10,3,43,15
1,43,1,34,1,-1,1,2,1,5
1,41,1,57,1,-1,6,8,24,20
2,42,1,60,1,-1,13,1,51,2
2,39,1,26,1,-1,11,1,46,1
1,39,1,43,1,-1,7,8,29,20
1,46,1,58,1,-1,10,2,40,8
2,43,1,58,1,-1,4,1,15,1
1,43,1,27,4,3,5,8,22,20
1,43,1,38,1,-1,8,1,32,2
2,43,1,36,1,-1,10,2,42,10
1,43,1,48,1,-1,13,3,51,12
2,39,1,47,1,-1,10,2,40,8
2,36,1,16,1,-1,11,2,44,8
2,43,1,60,1,-1,9,1,36,2
2,44,1,50,1,-1,13,2,51,8
1,40,1,52,1,-1,8,5,32,17
2,41,1,41,1,-1,4,9,6,21
1,41,1,48,1,-1,8,5,32,17
2,40,1,44,1,-1,9,5,36,17
2,43,1,70,1,-1,10,1,43,2
1,39,1,69,2,-1,5,10,21,22
1,39,1,24,1,-1,9,7,39,19
1,39,1,24,1,-1,6,5,23,17
2,46,1,35,1,-1,10,2,41,10
1,41,1,36,1,-1,1,1,1,1
1,40,1,68,1,-1,1,3,1,14
2,42,1,62,1,-1,10,1,40,1
2,41,1,69,1,-1,1,5,1,17
1,41,1,70,1,-1,1,1,1,1
1,39,1,60,1,-1,10,3,40,13
1,39,1,49,1,-1,11,3,44,15
1,41,1,37,1,-1,1,1,1,1
2,39,1,19,1,-1,5,2,22,10
1,40,1,20,1,-1,5,4,22,16
2,43,1,69,1,-1,8,5,32,17
1,43,1,75,1,-1,8,1,32,2
1,39,1,51,1,-1,3,7,4,19
2,43,4,45,1,-1,10,2,40,8
1,43,1,46,1,-1,9,3,38,14
2,39,1,36,4,12,10,3,43,15
1,39,1,58,1,-1,3,9,4,21
2,40,1,60,1,-1,5,5,22,17
1,41,1,45,1,-1,4,1,13,1
2,41,1,44,1,-1,10,2,41,10
2,43,1,39,1,-1,10,1,43,1
1,43,7,41,1,-1,4,9,14,21
2,39,1,35,1,-1,10,2,40,9
1,42,6,37,1,-1,9,1,38,2
1,40,1,43,1,-1,2,7,3,19
2,42,1,40,1,-1,11,3,46,13
2,40,1,35,1,-1,5,4,22,16
1,39,1,34,1,-1,4,2,18,4
1,41,1,37,1,-1,6,1,23,1
2,40,4,36,1,-1,10,2,40,8
2,41,1,43,1,-1,5,1,22,1
1,39,1,41,1,-1,6,10,23,22
1,41,1,51,1,-1,5,4,22,16
2,39,1,53,2,-1,5,4,22,16
1,37,1,17,1,-1,11,3,46,13
1,43,1,76,1,-1,1,3,1,15
2,43,1,42,1,-1,13,5,51,17
2,40,7,71,1,-1,10,2,42,10
1,40,3,73,1,-1,8,1,34,2
1,39,3,23,7,-1,11,3,46,13
2,39,3,22,1,-1,10,3,43,15
2,40,1,59,1,-1,11,1,46,1
1,42,1,59,1,-1,9,1,36,1
2,37,1,34,1,-1,6,10,23,22
1,37,1,38,4,27,3,7,4,19
2,34,1,15,4,1,11,3,46,13
1,39,1,68,1,-1,4,7,7,19
2,39,1,63,1,-1,11,5,44,17
1,39,1,32,1,-1,1,6,1,18
1,41,1,27,1,-1,1,6,1,18
2,40,1,34,1,-1,10,3,43,11
1,40,1,48,1,-1,13,4,51,16
2,43,1,22,1,-1,10,2,40,8
2,39,1,21,1,-1,5,4,22,16
1,40,1,72,1,-1,1,6,1,18
2,44,1,37,1,-1,9,1,36,2
2,40,1,49,1,-1,9,5,38,17
1,39,1,52,1,-1,4,9,6,21
1,40,1,64,1,-1,3,1,4,1
2,43,1,55,1,-1,12,1,48,1
1,42,1,54,1,-1,5,1,22,1
1,39,1,41,1,-1,4,10,14,22
2,39,1,42,1,-1,6,5,23,17
1,44,1,46,1,-1,9,1,36,2
2,44,1,42,1,-1,10,2,40,10
2,39,1,61,1,-1,13,5,51,17
1,43,1,58,1,-1,2,1,3,2
1,43,1,27,1,-1,2,1,3,2
2,42,1,40,1,-1,10,2,41,10
1,39,1,43,1,-1,10,3,41,14
2,39,1,56,1,-1,9,2,36,7
2,39,1,75,1,-1,12,3,48,15
1,34,1,32,1,-1,3,7,4,19
2,38,1,67,1,-1,12,9,48,21
1,39,1,41,1,-1,5,10,22,22
1,39,1,34,1,-1,4,4,15,16
2,42,1,34,1,-1,10,3,40,13
1,40,1,26,1,-1,9,3,38,14
1,35,1,29,1,-1,9,6,38,18
1,33,1,61,1,-1,9,3,38,14
2,40,1,29,1,-1,5,5,22,17
1,43,3,37,1,-1,13,2,51,6
1,39,1,47,4,17,5,4,22,16
1,43,1,49,1,-1,6,10,23,22
1,39,3,30,1,-1,4,10,14,22
2,42,1,46,1,-1,5,4,22,16
1,39,1,52,1,-1,4,2,9,4
2,43,1,59,1,-1,5,4,22,16
2,42,1,59,1,-1,9,5,38,17
2,40,1,62,1,-1,5,5,22,17
1,39,1,76,1,-1,5,4,22,16
1,39,1,41,1,-1,6,10,23,22
2,42,1,40,1,-1,10,3,43,15
1,39,1,51,1,-1,4,8,14,20
2,41,1,28,1,-1,4,9,14,21
1,39,1,30,1,-1,2,10,3,22
2,39,1,28,1,-1,6,5,23,17
2,40,1,35,1,-1,10,2,42,10
1,43,3,85,1,-1,10,2,40,8
2,41,1,40,1,-1,11,3,46,13
1,38,1,17,1,-1,11,3,44,15
1,43,2,48,4,57,9,1,36,2
1,41,1,36,1,-1,7,4,29,16
2,35,1,30,1,-1,10,3,42,14
2,43,1,75,4,119,12,2,49,9
2,44,1,55,1,-1,10,2,43,6
1,43,1,56,1,-1,12,1,49,1
2,41,1,80,1,-1,5,4,22,16
2,44,1,59,1,-1,11,5,44,17
2,40,1,29,1,-1,10,3,43,15
1,40,1,29,1,-1,11,3,46,13
1,40,1,28,1,-1,11,3,46,13
2,43,1,59,1,-1,10,2,40,8
2,42,4,61,1,-1,10,2,41,10
1,40,1,24,1,-1,5,3,22,13
2,40,1,51,1,-1,8,1,32,1
1,42,1,42,1,-1,5,2,22,10
1,39,1,38,1,-1,5,10,22,22
1,40,1,55,1,-1,5,4,22,16
1,39,1,54,1,-1,4,9,12,21
2,41,1,52,1,-1,5,1,21,2
2,39,1,33,1,-1,10,3,42,11
1,39,1,34,1,-1,10,3,42,11
1,46,1,40,1,-1,12,2,49,6
2,43,1,39,1,-1,10,2,40,9
1,44,1,72,4,2,5,4,21,16
1,40,1,44,1,-1,7,10,26,22
1,43,1,72,1,-1,5,4,22,16
2,40,3,29,1,-1,10,3,41,11
1,40,3,28,1,-1,3,1,4,1
1,33,1,67,1,-1,6,1,24,1
2,44,1,57,3,1,10,2,40,8
1,41,1,68,1,-1,4,1,6,1
2,43,1,42,1,-1,10,2,41,10
1,43,1,43,1,-1,10,2,41,10
1,39,1,38,1,-1,13,1,51,1
2,40,6,37,1,-1,10,2,40,8
1,42,8,33,1,-1,11,10,46,22
2,44,1,57,1,-1,10,1,41,1
2,45,1,41,1,-1,9,2,36,7
2,43,1,42,1,-1,10,1,43,2
2,39,1,25,1,-1,11,3,44,13
2,39,1,27,1,-1,11,3,46,13
2,43,1,26,1,-1,10,2,42,10
1,39,1,40,1,-1,6,10,23,22
1,43,1,53,1,-1,4,10,14,22
1,44,1,40,4,3,8,4,33,16
2,43,1,39,1,-1,7,2,27,3
2,41,1,52,1,-1,9,1,36,1
1,40,1,44,1,-1,4,8,12,20
2,43,1,37,1,-1,8,1,32,2
2,43,1,32,4,25,8,2,34,9
1,39,1,40,1,-1,4,5,13,17
1,43,1,41,1,-1,4,2,8,4
2,43,1,42,1,-1,10,2,40,8
2,42,1,56,1,-1,10,2,40,8
2,43,1,36,1,-1,12,3,49,15
1,43,1,63,4,2,4,1,10,1
1,44,1,51,1,-1,4,1,8,2
2,43,1,51,3,6,12,2,49,8
1,43,1,46,1,-1,6,5,23,17
1,38,1,64,1,-1,3,1,4,1
2,38,1,62,1,-1,5,4,22,16
1,39,6,35,1,-1,3,1,4,1
2,40,1,38,1,-1,9,2,36,9
2,43,1,33,1,-1,10,5,41,17
2,39,1,56,1,-1,6,5,23,17
1,39,1,53,1,-1,12,9,47,21
2,36,1,52,1,-1,5,4,22,16
1,41,1,52,1,-1,6,8,24,20
2,43,4,44,4,13,5,10,22,22
1,39,1,42,1,-1,9,3,38,14
1,46,1,43,1,-1,10,2,40,8
1,37,1,16,1,-1,5,4,22,16
2,42,1,33,1,-1,4,7,14,19
1,41,1,41,1,-1,5,8,22,20
1,43,1,29,1,-1,9,2,36,4
1,43,1,61,1,-1,12,1,49,1
2,39,1,60,1,-1,11,3,46,13
2,40,1,42,1,-1,9,5,36,17
1,39,1,42,1,-1,4,1,17,2
1,39,1,24,1,-1,10,3,42,11
2,39,1,26,1,-1,10,2,40,8
1,39,1,20,1,-1,11,3,46,13
2,39,1,22,1,-1,11,3,46,13
2,43,1,39,1,-1,10,2,40,8
1,43,1,39,1,-1,13,2,51,6
2,42,1,65,1,-1,1,5,1,17
1,39,1,65,1,-1,1,1,1,1
1,43,1,31,1,-1,1,6,1,18
1,43,1,46,1,-1,8,4,33,16
2,43,1,45,1,-1,10,2,41,10
1,40,2,24,1,-1,5,10,22,22
1,40,1,27,2,-1,9,3,38,14
2,39,1,27,4,13,7,2,27,3
2,43,1,23,1,-1,10,3,42,11
1,39,1,24,1,-1,4,9,14,21
2,39,1,28,1,-1,10,3,40,13
2,39,1,37,1,-1,9,5,36,17
2,40,1,24,1,-1,10,2,40,8
1,40,1,20,3,4,9,3,38,14
1,39,1,23,3,4,9,3,38,14
1,43,1,27,1,-1,10,2,40,8
2,43,1,23,1,-1,5,4,22,16
2,44,1,32,1,-1,7,9,30,21
1,43,1,30,1,-1,13,3,51,12
2,44,1,49,1,-1,10,2,40,10
1,37,1,19,1,-1,3,7,4,19
2,42,1,53,1,-1,8,1,32,1
1,39,2,68,1,-1,9,10,39,22
2,43,1,59,1,-1,10,2,40,8
2,42,1,36,1,-1,8,5,32,17
1,39,1,38,1,-1,3,7,4,19
1,36,1,24,1,-1,4,10,6,22
2,40,1,51,1,-1,5,3,22,13
1,40,6,19,4,10,5,4,22,16
1,39,1,26,1,-1,4,10,9,22
2,42,1,32,2,-1,10,3,41,14
1,43,1,57,1,-1,9,2,36,4
2,43,1,57,1,-1,9,2,36,9
2,43,1,34,1,-1,10,2,41,10
1,42,1,36,1,-1,5,10,21,22
1,43,1,31,1,-1,10,1,41,2
2,43,1,30,1,-1,13,1,51,1
1,39,1,66,2,-1,6,10,23,22
1,43,1,31,1,-1,5,10,21,22
2,40,1,57,1,-1,9,1,36,2
1,35,1,63,3,4,3,1,4,1
2,43,1,61,1,-1,8,2,32,3
1,41,1,64,1,-1,6,10,23,22
2,41,4,40,1,-1,10,3,43,11
1,39,1,32,1,-1,10,3,43,11
2,44,3,67,1,-1,10,2,40,8
1,45,3,61,1,-1,11,2,44,8
1,39,1,52,1,-1,5,4,22,16
1,39,1,24,1,-1,5,4,22,16
2,40,1,29,1,-1,10,9,42,21
1,39,1,28,1,-1,4,9,10,21
2,39,1,66,1,-1,13,5,51,17
1,44,1,45,1,-1,8,1,32,1
2,43,1,52,1,-1,10,2,40,8
2,40,1,45,1,-1,10,5,40,17
1,41,1,53,1,-1,6,10,23,22
2,44,1,31,1,-1,10,2,42,6
1,39,1,36,1,-1,10,3,42,12
2,42,1,43,1,-1,12,3,48,11
1,39,1,42,1,-1,13,3,51,12
2,40,7,49,1,-1,4,9,10,21
1,39,1,42,1,-1,4,9,10,21
2,43,1,50,1,-1,8,2,32,3
1,43,7,54,1,-1,9,1,36,2
1,43,1,28,1,-1,13,8,51,20
1,44,1,53,1,-1,13,3,51,12
1,43,1,34,1,-1,13,3,51,12
1,39,1,85,1,-1,5,1,21,1
2,43,1,27,1,-1,10,2,40,8
1,44,1,26,1,-1,9,2,36,3
1,39,1,26,1,-1,9,3,38,14
1,45,1,42,1,-1,9,2,36,7
2,45,1,43,2,-1,8,2,32,7
1,41,1,55,1,-1,9,1,38,1
1,43,1,70,1,-1,4,1,10,1
2,39,1,65,1,-1,11,3,44,13
1,39,1,49,1,-1,5,5,22,17
2,39,1,49,1,-1,9,5,36,17
1,39,1,28,4,1,12,8,47,20
2,39,1,23,2,-1,8,5,32,17
1,33,1,72,4,8,3,7,4,19
2,33,1,61,1,-1,11,3,45,14
2,42,2,25,1,-1,8,4,35,16
1,40,2,61,1,-1,4,9,17,21
1,41,1,38,1,-1,6,10,23,22
1,43,1,35,1,-1,9,1,36,1
2,40,1,36,1,-1,9,1,38,2
1,40,1,36,1,-1,6,10,23,22
2,40,2,70,1,-1,9,3,38,12
1,46,1,40,1,-1,9,2,36,7
2,44,1,47,1,-1,9,5,36,17
2,35,1,44,1,-1,9,3,38,14
1,40,1,56,1,-1,3,7,4,19
2,44,2,32,1,-1,10,2,40,8
2,40,2,33,1,-1,10,3,41,11
1,44,4,35,1,-1,4,1,13,2
2,43,4,33,1,-1,4,2,13,3
2,43,1,27,1,-1,5,4,22,16
1,40,1,26,1,-1,5,4,22,16
2,39,1,47,1,-1,4,5,10,17
1,38,1,47,1,-1,11,2,44,9
2,43,1,28,1,-1,10,1,42,1
1,41,1,27,1,-1,12,8,47,20
1,41,7,64,1,-1,3,1,4,1
1,39,1,58,1,-1,11,3,46,13
1,39,1,30,1,-1,9,3,38,14
1,43,1,34,1,-1,4,4,9,16
2,43,1,31,1,-1,5,2,22,3
1,39,1,47,1,-1,3,7,4,19
1,40,1,19,2,-1,3,8,4,20
1,40,6,36,1,-1,6,4,23,16
2,41,1,66,2,-1,9,1,38,1
1,41,1,61,1,-1,4,1,14,1
1,39,1,33,1,-1,5,10,22,22
2,39,1,29,1,-1,5,5,22,17
1,34,1,52,1,-1,9,3,38,14
2,43,1,48,1,-1,11,3,46,13
1,42,1,29,1,-1,13,8,51,20
1,35,2,54,1,-1,3,7,4,19
1,39,2,27,1,-1,3,7,4,19
2,45,2,57,1,-1,13,2,51,7
1,45,2,59,1,-1,11,2,44,7
2,44,2,70,1,-1,9,1,36,2
1,46,4,32,1,-1,10,2,41,10
2,44,4,28,1,-1,10,2,40,10
2,41,1,43,4,8,10,2,42,10
2,40,2,53,1,-1,10,3,42,11
1,43,8,33,1,-1,9,2,36,7
2,39,4,71,1,-1,11,4,46,16
2,40,1,57,1,-1,10,2,40,8
1,40,4,24,1,-1,6,9,24,21
2,43,1,25,1,-1,10,2,41,10
1,44,1,50,1,-1,4,5,10,17
2,44,1,48,1,-1,10,2,40,8
1,43,1,22,4,6,10,3,40,15
2,40,1,19,1,-1,10,9,40,21
2,38,1,18,1,-1,11,3,46,13
1,42,1,46,1,-1,13,2,51,3
1,43,1,61,1,-1,6,10,23,22
1,34,1,57,1,-1,2,8,3,20
2,38,1,44,1,-1,3,7,4,19
1,40,1,22,1,-1,5,10,22,22
1,39,1,34,1,-1,2,10,3,22
1,39,1,65,1,-1,5,1,21,2
2,39,1,60,1,-1,10,2,40,8
