peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
39,1,45,4,12,5,10,22,22
40,1,80,1,-1,5,4,22,16
43,1,33,1,-1,10,2,40,5
44,1,57,1,-1,10,2,40,8
39,1,57,1,-1,6,7,23,19
44,1,42,1,-1,10,2,40,8
39,1,40,1,-1,6,9,23,21
41,2,50,1,-1,4,5,9,17
36,1,54,1,-1,9,3,38,12
36,1,53,1,-1,1,9,2,21
44,1,39,1,-1,10,2,40,8
44,1,42,1,-1,12,2,49,8
45,1,60,1,-1,9,2,36,7
43,1,55,1,-1,9,2,36,9
39,1,42,1,-1,3,7,4,19
39,1,40,1,-1,12,3,50,14
37,1,18,1,-1,9,3,38,14
43,1,40,1,-1,9,2,36,3
42,1,39,1,-1,13,3,51,12
39,1,26,1,-1,11,3,46,13
43,1,55,1,-1,10,1,41,1
43,1,58,1,-1,6,5,23,17
39,1,55,1,-1,4,9,12,21
38,1,17,1,-1,4,5,12,17
39,2,21,1,-1,5,10,22,22
39,2,20,1,-1,9,5,38,17
39,2,37,4,52,11,3,46,13
40,2,58,1,-1,4,9,10,21
40,1,61,1,-1,5,4,22,16
42,1,47,4,1,5,5,22,17
39,1,47,1,-1,3,1,4,1
36,1,19,1,-1,11,3,46,13
39,1,19,1,-1,10,3,42,11
40,1,27,1,-1,10,2,40,8
39,1,22,1,-1,11,1,46,1
40,1,49,1,-1,10,8,42,20
39,1,54,1,-1,6,1,23,2
43,1,45,1,-1,10,1,40,2
39,1,30,1,-1,3,7,4,19
43,1,28,1,-1,10,4,42,16
43,2,64,1,-1,13,2,51,6
39,1,44,1,-1,11,2,44,8
43,3,31,1,-1,13,1,51,1
43,1,25,1,-1,4,2,7,3
45,1,46,1,-1,13,2,51,7
44,1,46,1,-1,10,1,40,1
40,1,20,1,-1,10,5,40,17
45,1,69,1,-1,9,2,36,7
39,2,49,4,52,12,3,48,15
40,2,21,1,-1,10,3,42,11
39,1,44,1,-1,11,3,46,13
43,1,37,1,-1,11,1,44,1
45,1,52,1,-1,13,1,51,1
39,2,34,1,-1,11,3,45,13
45,4,42,1,-1,8,2,33,3
43,2,28,1,-1,8,1,33,2
44,1,37,1,-1,7,1,30,1
44,1,34,1,-1,7,1,30,1
43,4,39,1,-1,7,2,27,9
45,1,37,1,-1,13,1,51,2
41,4,36,1,-1,9,2,36,10
37,2,50,1,-1,10,2,42,10
39,2,46,1,-1,11,3,45,13
44,1,25,1,-1,13,1,51,2
43,8,27,1,-1,13,2,51,7
46,1,46,1,-1,10,2,42,5
45,1,38,1,-1,11,1,45,2
43,1,31,1,-1,12,5,49,17
39,1,39,1,-1,6,10,23,22
44,1,42,1,-1,10,2,40,8
45,1,37,1,-1,13,2,51,7
45,1,40,1,-1,13,2,51,7
44,1,32,1,-1,5,2,22,8
44,4,33,1,-1,13,1,51,2
43,1,37,1,-1,9,1,36,1
43,1,36,1,-1,8,1,32,1
43,4,26,1,-1,13,5,51,17
45,4,27,1,-1,13,2,51,7
45,1,63,2,-1,11,2,44,9
43,1,58,4,3,12,2,49,3
44,1,44,1,-1,9,2,36,3
43,1,37,1,-1,9,1,36,2
43,1,39,1,-1,12,1,49,1
46,4,42,1,-1,12,2,49,6
44,1,40,1,-1,13,1,51,1
43,1,35,1,-1,11,3,46,13
43,3,34,1,-1,10,2,40,8
44,1,35,1,-1,10,2,43,6
43,1,52,1,-1,13,1,51,1
43,1,53,1,-1,5,1,21,1
43,1,25,1,-1,10,5,40,17
39,1,58,1,-1,8,1,33,2
43,1,35,1,-1,4,1,13,1
44,1,36,1,-1,9,1,36,1
41,1,39,1,-1,4,9,17,21
44,1,35,1,-1,5,3,21,15
43,1,59,7,-1,3,5,4,17
43,1,49,1,-1,4,1,20,2
40,1,33,4,30,10,2,42,6
39,1,27,1,-1,5,5,22,17
43,1,47,1,-1,5,1,22,2
46,1,51,1,-1,10,1,40,1
35,1,30,4,52,11,3,46,13
43,1,51,1,-1,10,2,41,10
44,1,32,1,-1,10,2,40,8
40,1,34,1,-1,10,2,42,10
39,1,45,1,-1,13,1,51,1
41,1,57,2,-1,9,2,36,9
39,1,31,1,-1,9,3,38,14
43,1,47,1,-1,4,1,19,1
41,1,53,1,-1,10,2,42,10
39,1,22,1,-1,6,5,23,17
43,3,36,1,-1,10,2,43,6
37,3,17,1,-1,11,5,44,17
40,1,46,1,-1,10,2,41,10
40,1,19,1,-1,13,3,51,12
39,3,28,1,-1,13,3,51,12
40,2,40,1,-1,10,3,41,14
39,1,28,4,119,9,3,38,14
39,1,31,1,-1,3,9,4,21
43,1,65,1,-1,10,2,40,8
40,2,23,1,-1,10,3,42,11
39,1,61,1,-1,5,10,22,22
39,1,40,1,-1,3,7,4,19
39,1,64,1,-1,9,3,38,14
43,2,24,1,-1,10,2,40,8
39,1,44,1,-1,2,8,3,20
39,1,18,1,-1,2,9,3,21
45,1,65,5,-1,10,2,42,5
33,1,28,1,-1,3,7,4,19
39,2,72,1,-1,10,5,40,17
46,1,33,1,-1,10,2,41,10
39,1,33,1,-1,5,8,21,20
39,1,31,1,-1,5,10,22,22
40,4,27,1,-1,9,3,38,12
39,1,50,1,-1,2,7,3,19
42,1,62,1,-1,10,2,41,10
39,1,62,1,-1,12,8,47,20
43,1,28,1,-1,10,2,42,9
39,1,47,1,-1,9,3,38,14
45,1,33,1,-1,9,2,36,7
43,1,33,1,-1,10,2,42,10
43,1,60,1,-1,6,2,24,8
43,1,51,1,-1,9,2,36,7
39,1,51,1,-1,5,4,22,16
42,1,22,1,-1,4,9,19,21
42,1,21,1,-1,4,5,10,17
39,2,85,1,-1,4,1,15,1
39,1,38,1,-1,3,10,4,22
38,1,59,1,-1,2,7,3,19
40,1,20,1,-1,5,10,22,22
39,1,31,1,-1,3,10,4,22
39,1,60,1,-1,1,6,2,18
39,2,46,1,-1,11,1,46,1
37,2,17,1,-1,11,3,46,13
43,1,38,1,-1,5,4,21,16
43,1,47,1,-1,5,4,22,16
43,1,40,1,-1,9,1,36,2
44,1,38,1,-1,10,2,42,6
43,1,38,1,-1,10,2,40,8
40,1,32,4,21,8,4,32,16
44,2,51,1,-1,10,1,40,1
43,1,54,1,-1,4,2,7,3
38,1,58,1,-1,1,9,2,21
40,1,47,1,-1,4,6,16,18
39,1,49,1,-1,3,1,4,1
40,1,47,1,-1,9,2,36,10
43,1,26,4,12,9,3,36,15
40,2,20,1,-1,11,3,46,13
40,1,19,1,-1,5,4,22,16
41,2,26,1,-1,6,8,24,20
39,2,56,2,-1,10,2,42,10
39,1,34,1,-1,13,10,51,22
41,1,31,1,-1,4,9,7,21
39,2,30,4,104,10,3,42,11
39,2,43,1,-1,10,3,42,11
40,2,22,1,-1,5,10,22,22
41,1,47,1,-1,12,8,47,20
40,1,37,1,-1,10,3,42,11
39,1,45,1,-1,9,1,36,2
35,1,16,1,-1,11,4,46,16
39,1,61,3,11,5,9,21,21
42,1,62,1,-1,9,3,38,14
39,3,50,4,119,12,4,48,16
39,1,46,1,-1,4,9,8,21
39,1,42,1,-1,5,3,22,15
43,2,38,1,-1,9,5,36,17
43,2,57,1,-1,10,3,42,11
44,1,50,1,-1,4,2,13,4
46,4,50,1,-1,10,2,40,8
43,1,31,1,-1,10,2,41,10
39,1,31,1,-1,11,3,46,13
39,1,33,1,-1,3,7,4,19
39,1,33,1,-1,3,7,4,19
44,4,35,1,-1,10,2,41,10
39,1,78,1,-1,12,5,48,17
41,1,64,1,-1,10,3,41,11
39,1,61,1,-1,4,5,8,17
39,1,66,1,-1,6,5,23,17
39,1,35,4,108,3,7,4,19
39,1,46,1,-1,12,5,47,17
39,1,24,1,-1,12,9,47,21
43,1,33,1,-1,9,1,36,2
43,1,33,1,-1,5,4,22,16
45,1,41,1,-1,9,2,36,7
44,1,46,1,-1,8,4,34,16
44,1,45,1,-1,8,5,33,17
45,1,75,1,-1,9,1,36,2
40,1,61,1,-1,10,3,40,12
43,1,60,1,-1,10,2,41,10
44,1,48,1,-1,10,2,42,10
42,1,49,1,-1,9,1,36,2
39,2,55,1,-1,5,4,22,16
43,1,24,1,-1,9,5,36,17
43,1,24,1,-1,10,5,41,17
43,1,58,1,-1,8,2,33,3
43,1,54,1,-1,11,3,46,13
43,1,27,1,-1,10,5,41,17
43,1,27,1,-1,10,1,40,2
43,1,27,1,-1,10,2,40,8
44,1,34,1,-1,9,2,36,3
43,1,31,1,-1,9,1,38,1
43,1,22,4,43,3,5,4,17
44,2,23,1,-1,9,2,36,5
39,2,22,1,-1,11,1,45,1
43,1,63,1,-1,8,4,34,16
40,1,22,1,-1,10,5,40,17
44,1,29,1,-1,10,2,43,8
44,1,29,1,-1,10,2,40,6
39,1,60,4,4,11,3,45,14
43,1,28,1,-1,6,3,23,12
43,1,28,1,-1,10,2,41,10
40,2,54,1,-1,5,1,22,1
43,2,56,2,-1,10,1,43,1
41,1,61,1,-1,10,2,42,10
36,1,71,1,-1,6,10,23,22
36,2,63,1,-1,13,3,51,14
41,2,24,1,-1,13,5,51,17
43,1,59,1,-1,4,2,7,4
46,2,51,1,-1,10,1,40,2
37,2,64,3,1,10,3,40,13
43,1,56,1,-1,10,2,41,10
43,1,55,1,-1,10,2,40,8
43,1,57,1,-1,6,8,24,20
46,1,40,1,-1,10,1,40,1
38,1,18,1,-1,5,4,22,16
44,1,48,2,-1,12,2,49,6
39,2,61,1,-1,4,10,11,22
39,2,55,1,-1,10,2,43,8
39,4,68,1,-1,5,4,22,16
39,4,64,1,-1,5,4,22,16
43,4,33,1,-1,5,4,22,16
40,1,38,1,-1,6,10,23,22
40,1,38,1,-1,5,4,22,16
43,1,44,1,-1,9,1,38,1
40,2,61,4,4,12,8,47,20
41,2,33,1,-1,10,3,42,11
42,1,63,1,-1,10,2,41,10
39,1,51,1,-1,6,10,23,22
40,1,59,1,-1,8,5,32,17
39,1,39,4,7,9,3,38,14
37,1,19,4,4,6,10,23,22
43,1,61,1,-1,11,2,46,9
39,1,63,1,-1,3,7,4,19
36,1,54,1,-1,3,1,4,1
42,2,57,1,-1,13,2,51,3
39,2,67,1,-1,6,10,23,22
42,2,42,1,-1,8,5,33,17
39,1,55,1,-1,9,7,38,19
41,1,61,1,-1,4,5,15,17
39,2,29,1,-1,5,10,22,22
40,2,27,1,-1,10,3,40,12
43,2,39,1,-1,8,3,32,12
39,2,40,1,-1,4,10,14,22
40,1,31,1,-1,8,4,33,16
42,1,46,2,-1,10,2,43,10
39,1,38,1,-1,11,3,46,13
43,1,36,1,-1,8,1,34,2
43,1,35,1,-1,13,1,51,2
44,1,34,1,-1,10,1,40,1
39,1,54,1,-1,9,1,38,1
39,1,50,7,-1,5,4,22,16
44,1,63,1,-1,10,2,40,8
43,1,42,2,-1,8,1,34,1
43,1,57,1,-1,3,8,4,20
42,1,41,1,-1,9,10,39,22
42,1,45,1,-1,4,1,17,1
41,1,37,1,-1,10,1,41,2
44,1,27,1,-1,4,2,19,5
43,1,67,1,-1,10,2,40,8
39,1,53,1,-1,4,4,14,16
39,1,43,1,-1,5,5,22,17
43,1,24,1,-1,6,10,23,22
44,1,56,1,-1,4,2,7,4
44,1,32,1,-1,10,2,40,8
46,1,34,1,-1,10,2,41,10
46,1,36,1,-1,9,2,36,10
40,1,76,1,-1,12,9,49,21
40,1,70,1,-1,4,2,10,3
43,7,25,1,-1,4,9,10,21
43,1,45,1,-1,9,1,36,1
43,1,48,1,-1,10,2,40,8
42,1,24,1,-1,9,3,38,14
39,2,40,1,-1,10,5,42,17
44,1,47,4,1,10,2,43,9
43,1,47,1,-1,10,2,42,10
40,2,48,1,-1,5,2,22,10
46,1,48,1,-1,10,2,40,8
44,1,44,1,-1,10,2,40,8
32,1,57,1,-1,3,7,4,19
44,1,44,1,-1,10,2,40,8
44,1,43,1,-1,13,1,51,2
43,4,37,1,-1,4,2,7,4
43,4,35,1,-1,9,2,36,3
34,1,20,1,-1,3,7,4,19
39,1,35,1,-1,9,3,38,14
41,1,37,1,-1,5,8,22,20
39,1,51,1,-1,10,2,41,10
39,1,63,1,-1,10,9,41,21
43,1,47,1,-1,10,3,42,11
40,1,61,1,-1,10,1,42,1
42,1,62,1,-1,4,5,8,17
43,2,39,1,-1,10,3,40,11
39,2,41,1,-1,5,1,22,1
43,1,68,1,-1,9,1,36,2
39,1,41,1,-1,10,3,40,13
43,1,27,1,-1,8,1,32,2
43,1,25,1,-1,10,5,42,17
39,2,37,1,-1,4,9,10,21
43,1,39,1,-1,10,3,43,11
40,1,16,1,-1,10,5,40,17
40,1,28,1,-1,13,2,51,10
39,1,29,1,-1,4,2,10,8
42,1,36,1,-1,4,9,10,21
43,1,61,1,-1,10,1,42,1
44,1,59,1,-1,9,1,36,2
43,1,26,1,-1,11,10,46,22
39,1,23,1,-1,5,4,22,16
39,1,43,1,-1,10,3,40,14
39,1,36,1,-1,10,3,42,11
39,1,30,1,-1,11,1,46,1
41,1,57,1,-1,10,5,41,17
44,1,64,1,-1,10,2,42,10
40,7,60,1,-1,4,9,10,21
39,1,41,1,-1,9,3,38,14
42,1,47,1,-1,10,2,41,10
44,1,45,1,-1,8,4,33,16
45,1,45,1,-1,9,2,36,10
43,4,62,1,-1,6,10,23,22
41,2,36,1,-1,4,9,19,21
39,1,67,1,-1,4,8,6,20
46,1,32,1,-1,12,2,49,5
44,1,34,1,-1,13,1,51,2
43,1,67,1,-1,9,2,36,3
40,1,64,1,-1,11,5,45,17
44,1,61,1,-1,1,2,1,5
44,1,63,1,-1,13,2,51,5
43,1,39,1,-1,10,2,41,10
43,1,41,1,-1,9,2,36,4
40,1,23,1,-1,5,4,22,16
43,1,61,1,-1,12,1,49,2
39,1,51,1,-1,3,7,4,19
43,4,51,1,-1,10,3,41,14
44,1,30,1,-1,10,2,42,6
43,1,45,1,-1,10,1,40,1
43,1,58,1,-1,3,5,4,17
42,1,67,1,-1,3,10,4,22
44,1,60,1,-1,13,1,51,1
43,1,56,1,-1,10,2,40,8
44,1,34,1,-1,10,5,41,17
36,1,22,1,-1,3,7,4,19
42,1,38,1,-1,4,9,20,21
39,1,53,2,-1,3,5,4,17
39,1,64,1,-1,13,1,51,1
44,1,69,1,-1,10,2,40,8
41,1,65,1,-1,3,1,4,1
36,1,21,1,-1,6,5,23,17
44,1,36,1,-1,13,5,51,17
43,1,35,1,-1,10,2,40,8
43,1,30,1,-1,10,2,40,8
44,1,37,1,-1,5,8,22,20
40,1,65,1,-1,3,7,4,19
39,1,69,1,-1,9,3,38,14
39,1,45,1,-1,10,5,41,17
39,1,44,1,-1,3,1,4,1
39,1,30,1,-1,8,1,32,1
39,1,30,1,-1,8,1,32,1
39,1,36,1,-1,9,3,38,12
39,1,67,1,-1,10,5,41,17
43,1,55,1,-1,9,3,38,12
44,1,51,1,-1,3,7,4,19
39,1,64,1,-1,5,5,22,17
40,1,52,1,-1,13,3,51,11
39,1,57,1,-1,2,8,3,20
39,1,47,1,-1,6,9,24,21
42,1,46,1,-1,10,2,40,8
39,1,20,1,-1,6,9,24,21
43,1,65,1,-1,10,2,42,10
41,1,51,1,-1,5,8,22,20
43,4,50,1,-1,5,4,22,16
46,1,66,1,-1,13,2,51,7
43,1,38,1,-1,10,2,42,10
44,1,38,1,-1,10,2,40,8
43,1,27,1,-1,10,2,41,10
34,1,33,1,-1,1,1,1,1
42,1,35,1,-1,13,2,51,10
40,1,25,1,-1,5,4,22,16
39,1,35,1,-1,2,9,3,21
39,1,35,1,-1,8,5,33,17
39,1,28,1,-1,4,9,20,21
44,1,55,1,-1,10,2,40,8
43,1,30,1,-1,5,4,22,16
39,1,30,1,-1,5,4,22,16
39,1,53,2,-1,13,10,51,22
39,1,59,1,-1,4,5,14,17
39,1,68,1,-1,4,9,14,21
41,1,42,1,-1,3,7,4,19
39,1,61,1,-1,13,1,51,2
39,1,60,1,-1,5,4,22,16
41,1,36,1,-1,6,1,23,1
43,1,27,1,-1,13,3,51,12
40,1,69,1,-1,9,3,38,12
41,1,55,1,-1,13,1,51,2
40,1,63,1,-1,9,4,37,16
44,1,44,1,-1,9,2,38,3
42,1,46,1,-1,10,1,40,1
40,1,47,1,-1,10,1,40,1
39,1,45,1,-1,11,3,46,13
39,1,19,1,-1,5,10,22,22
41,1,55,1,-1,3,1,4,1
43,1,68,1,-1,7,2,30,9
44,1,51,1,-1,10,1,40,1
42,1,32,1,-1,10,2,41,10
44,1,50,1,-1,10,1,40,1
39,1,21,1,-1,11,3,45,14
39,1,59,1,-1,10,5,40,17
39,1,61,1,-1,10,8,40,20
39,1,63,1,-1,5,4,22,16
39,1,56,5,-1,5,4,22,16
37,1,18,1,-1,11,3,46,13
39,1,68,1,-1,3,1,4,1
44,1,40,1,-1,10,2,40,8
41,1,40,1,-1,10,2,40,8
43,1,31,1,-1,9,3,38,14
44,1,23,1,-1,10,1,40,1
44,1,65,1,-1,4,10,10,22
39,1,22,1,-1,10,3,42,11
39,1,58,1,-1,8,1,34,1
39,3,76,1,-1,5,4,22,16
42,1,57,1,-1,5,5,21,17
44,1,48,1,-1,9,1,36,1
37,1,16,1,-1,11,3,46,13
42,1,44,4,2,12,9,47,21
46,1,30,1,-1,7,2,30,3
42,2,40,1,-1,6,10,23,22
39,1,64,1,-1,3,5,4,17
39,1,34,1,-1,1,6,1,18
33,1,36,1,-1,9,3,38,14
33,1,43,1,-1,3,7,4,19
37,1,38,1,-1,4,9,12,21
39,1,33,7,-1,12,5,47,17
40,1,62,1,-1,5,4,21,16
40,1,28,1,-1,5,4,22,16
42,1,27,1,-1,10,3,42,11
39,2,67,1,-1,3,7,4,19
39,2,58,1,-1,10,2,42,10
40,1,34,1,-1,5,4,22,16
40,1,29,1,-1,11,3,46,13
40,1,26,1,-1,11,2,44,9
43,1,26,1,-1,5,4,22,16
44,1,39,1,-1,9,1,36,2
43,1,35,1,-1,10,2,40,8
43,1,35,1,-1,3,1,4,1
40,1,48,1,-1,10,3,42,11
39,1,22,4,56,12,3,50,14
42,1,80,2,-1,10,5,41,17
39,1,17,4,52,10,3,41,11
43,1,68,1,-1,10,3,41,11
43,1,67,1,-1,10,2,40,10
35,1,36,1,-1,3,7,4,19
43,1,62,1,-1,10,2,40,8
39,1,21,1,-1,4,9,11,21
43,1,33,1,-1,10,1,40,1
44,1,34,1,-1,9,1,36,1
43,4,46,1,-1,4,2,8,3
46,4,44,1,-1,9,2,36,5
43,8,34,1,-1,13,3,51,12
43,8,35,1,-1,6,3,23,12
43,1,60,1,-1,8,2,32,9
42,4,67,1,-1,12,5,49,17
43,1,28,1,-1,10,2,42,6
39,1,58,1,-1,3,7,4,19
33,1,58,1,-1,11,3,46,13
39,1,29,1,-1,9,3,38,14
40,1,41,1,-1,10,2,43,10
40,1,66,1,-1,9,5,38,17
40,1,53,1,-1,3,1,4,1
39,1,44,1,-1,12,3,50,15
43,1,23,1,-1,13,3,51,12
39,1,29,1,-1,5,10,22,22
43,8,46,1,-1,10,2,40,9
44,4,46,1,-1,10,2,41,10
40,1,38,1,-1,10,3,42,11
32,1,31,1,-1,1,6,1,18
43,1,59,1,-1,6,1,23,2
39,1,58,1,-1,11,1,46,1
40,1,21,2,-1,11,3,46,13
45,1,80,1,-1,9,2,36,4
46,1,63,1,-1,10,2,40,5
43,1,26,4,6,5,4,22,16
41,1,35,1,-1,13,5,51,17
43,1,24,1,-1,10,2,41,10
43,1,26,1,-1,9,1,36,2
43,2,46,1,-1,9,1,36,1
43,1,31,1,-1,8,2,32,5
44,1,36,1,-1,12,2,49,6
39,4,33,1,-1,11,10,44,22
41,1,25,1,-1,11,3,46,13
38,1,34,1,-1,11,3,46,13
40,1,29,1,-1,13,3,51,12
43,1,28,1,-1,8,1,32,2
43,1,24,1,-1,10,2,42,10
38,1,66,1,-1,12,3,50,14
38,1,53,1,-1,3,1,4,1
42,1,48,1,-1,11,2,44,9
40,2,64,1,-1,11,9,46,21
39,2,61,1,-1,10,3,42,14
39,1,23,4,39,12,2,47,3
44,1,65,1,-1,10,2,41,10
44,1,52,1,-1,9,1,36,2
44,1,37,1,-1,9,1,36,2
39,2,48,1,-1,6,10,23,22
39,2,50,1,-1,3,7,4,19
44,8,47,1,-1,10,1,40,1
43,1,47,1,-1,7,2,27,3
40,5,62,1,-1,6,5,23,17
45,4,58,1,-1,10,10,42,22
44,1,47,1,-1,9,1,36,1
43,1,62,1,-1,5,4,22,16
44,1,75,1,-1,12,5,49,17
42,1,65,1,-1,10,2,41,10
42,1,33,1,-1,4,1,19,1
39,1,52,1,-1,10,3,40,14
39,1,24,1,-1,10,3,40,14
43,1,61,1,-1,5,4,22,16
44,1,65,1,-1,13,2,51,3
43,1,61,1,-1,10,1,41,1
43,1,61,1,-1,10,5,41,17
43,1,61,1,-1,4,2,9,4
41,1,41,1,-1,1,1,1,2
43,1,45,1,-1,1,1,1,1
39,1,33,1,-1,3,5,4,17
39,1,35,1,-1,10,3,40,15
46,1,33,1,-1,8,2,33,10
43,1,31,1,-1,4,5,6,17
44,1,37,1,-1,10,2,40,8
44,1,38,1,-1,10,2,40,8
39,1,31,1,-1,5,4,22,16
40,1,59,1,-1,13,3,51,12
40,4,52,1,-1,4,10,15,22
34,4,15,1,-1,11,3,46,13
38,3,32,1,-1,11,3,46,13
35,1,39,1,-1,11,3,46,13
41,1,80,5,-1,6,1,23,1
43,1,80,1,-1,13,2,51,7
39,1,30,1,-1,4,10,12,22
43,1,42,1,-1,13,2,51,3
44,1,44,1,-1,10,5,42,17
41,1,37,1,-1,9,3,38,14
43,1,39,1,-1,13,2,51,6
35,1,16,1,-1,11,9,46,21
44,1,48,1,-1,9,1,36,1
43,1,46,3,1,10,2,41,10
43,1,31,1,-1,4,10,6,22
43,1,59,1,-1,5,2,22,10
41,1,58,1,-1,1,6,1,18
40,1,20,1,-1,10,3,40,15
45,1,75,5,-1,10,2,41,10
44,1,55,1,-1,13,1,51,1
43,1,39,1,-1,11,3,44,15
44,1,46,1,-1,9,2,38,7
43,1,31,1,-1,10,2,40,8
43,1,33,1,-1,4,2,10,4
39,1,25,1,-1,4,8,5,20
43,1,25,1,-1,5,4,22,16
44,2,43,1,-1,10,1,43,2
44,2,46,1,-1,9,2,36,3
43,2,38,1,-1,10,3,43,11
43,2,39,1,-1,13,3,51,12
40,2,56,1,-1,10,10,40,22
39,1,47,1,-1,9,3,36,15
40,4,24,1,-1,5,1,22,1
39,2,49,1,-1,10,3,41,11
40,2,19,7,-1,11,3,46,11
43,2,31,1,-1,8,1,34,1
43,1,41,1,-1,4,2,7,9
40,1,20,1,-1,5,5,22,17
45,1,75,1,-1,9,2,36,7
46,1,59,1,-1,4,2,10,4
42,1,52,1,-1,12,1,49,1
44,1,33,2,-1,10,2,41,10
40,1,33,1,-1,10,1,41,1
44,1,34,1,-1,10,2,42,6
43,1,34,1,-1,10,2,41,10
40,1,31,1,-1,3,7,4,19
39,1,62,1,-1,9,3,38,14
43,1,34,1,-1,7,4,25,16
44,1,32,1,-1,10,3,42,11
44,1,49,1,-1,6,1,23,1
44,1,47,1,-1,10,2,40,8
37,1,17,1,-1,5,8,22,20
37,1,38,1,-1,9,3,38,14
39,1,59,2,-1,3,9,4,21
39,1,19,1,-1,10,1,43,1
40,1,40,1,-1,5,4,22,16
41,2,46,1,-1,13,2,51,4
42,1,61,1,-1,6,2,23,8
40,1,41,1,-1,10,1,40,2
44,1,42,1,-1,11,1,44,2
42,1,56,1,-1,10,3,42,11
33,1,57,1,-1,10,3,42,11
39,1,31,1,-1,9,3,38,14
39,1,31,1,-1,8,4,32,16
44,1,62,4,119,4,1,13,2
43,1,24,1,-1,10,5,43,17
39,1,61,1,-1,4,9,7,21
39,2,58,1,-1,10,3,42,11
42,2,56,1,-1,9,2,38,3
39,2,25,1,-1,10,5,41,17
43,2,66,1,-1,10,3,43,11
42,1,28,1,-1,10,2,40,8
42,2,41,1,-1,4,9,19,21
39,2,25,4,17,4,10,20,22
39,1,25,1,-1,10,2,43,6
39,1,24,1,-1,11,3,46,13
43,1,33,1,-1,10,2,40,8
44,1,30,1,-1,10,1,40,1
42,1,59,1,-1,9,1,38,1
32,1,66,4,9,3,7,4,19
37,1,36,1,-1,3,7,4,19
39,1,22,4,52,5,4,22,16
33,1,27,1,-1,3,7,4,19
33,1,67,1,-1,3,7,4,19
46,2,63,1,-1,10,2,41,10
42,1,57,2,-1,5,4,22,16
43,1,54,1,-1,9,1,36,1
44,1,53,1,-1,10,2,42,10
43,1,41,1,-1,12,1,48,1
44,1,41,1,-1,10,2,40,8
42,1,29,1,-1,4,9,8,21
43,1,72,1,-1,9,1,36,2
46,1,49,1,-1,11,1,45,1
34,1,54,2,-1,11,1,45,1
44,1,31,1,-1,9,2,36,10
46,4,30,1,-1,8,5,33,17
39,1,44,1,-1,11,3,46,13
34,1,24,1,-1,3,7,4,19
43,1,54,1,-1,10,2,40,8
43,1,54,1,-1,4,2,10,4
40,1,51,1,-1,13,7,51,19
40,1,53,1,-1,4,2,8,3
39,1,53,1,-1,8,5,32,17
40,1,19,1,-1,12,8,47,20
36,1,16,1,-1,5,4,22,16
39,1,32,1,-1,4,9,10,21
43,1,51,1,-1,9,2,36,3
40,1,49,1,-1,6,10,23,22
40,1,53,1,-1,4,5,5,17
43,1,61,1,-1,3,1,4,1
43,1,59,1,-1,10,2,42,10
43,1,41,1,-1,5,2,22,3
44,1,43,1,-1,10,1,40,1
39,1,30,1,-1,4,9,7,21
39,1,54,1,-1,10,3,42,11
33,1,51,1,-1,3,7,4,19
39,1,21,1,-1,4,9,9,21
39,1,43,1,-1,5,3,22,14
42,1,59,1,-1,9,5,38,17
43,1,37,1,-1,10,3,42,11
43,1,41,1,-1,6,9,23,21
46,1,50,1,-1,10,2,42,10
46,1,51,1,-1,9,1,36,1
39,1,53,2,-1,10,3,43,14
44,1,60,1,-1,9,2,36,3
40,2,69,1,-1,10,3,42,11
39,2,24,4,17,5,4,22,16
44,1,41,1,-1,5,4,22,16
40,1,61,1,-1,5,4,22,16
40,1,66,1,-1,4,10,14,22
39,1,59,1,-1,5,4,22,16
42,1,60,1,-1,10,2,42,10
43,1,40,1,-1,11,1,44,1
43,1,49,1,-1,9,1,36,1
40,1,18,1,-1,5,4,22,16
43,1,44,1,-1,9,1,36,1
43,1,46,1,-1,9,1,36,1
43,1,48,1,-1,3,1,4,1
41,1,61,1,-1,10,5,41,17
46,1,60,1,-1,10,2,40,8
44,1,61,1,-1,10,2,40,8
43,1,27,1,-1,10,2,40,8
43,1,25,1,-1,5,5,22,17
43,1,43,1,-1,11,2,44,9
46,1,50,1,-1,9,2,36,7
43,1,30,1,-1,10,2,40,8
44,1,29,1,-1,10,2,40,6
44,2,68,1,-1,6,10,23,22
39,8,62,1,-1,4,9,10,21
43,1,44,1,-1,10,2,40,8
42,1,29,1,-1,4,2,7,4
43,1,33,1,-1,10,3,41,11
39,1,37,1,-1,4,9,7,21
43,1,38,1,-1,13,5,51,17
39,1,42,1,-1,8,1,32,2
44,1,40,1,-1,3,2,4,4
41,1,74,1,-1,10,1,43,2
43,1,34,1,-1,5,4,22,16
39,1,55,1,-1,7,5,29,17
31,1,62,1,-1,4,9,6,21
44,1,80,1,-1,10,2,40,9
43,1,38,1,-1,8,4,33,16
41,1,38,1,-1,11,3,46,13
43,1,39,1,-1,8,4,35,16
39,1,60,1,-1,5,4,22,16
39,1,44,1,-1,3,7,4,19
39,1,39,1,-1,3,7,4,19
43,1,72,1,-1,4,9,19,21
43,1,58,1,-1,10,2,40,3
43,1,61,1,-1,5,7,22,19
44,1,74,1,-1,9,3,38,14
39,1,38,1,-1,9,3,38,14
45,1,39,1,-1,10,3,43,15
43,1,30,1,-1,8,2,32,3
43,1,28,1,-1,8,2,32,3
44,1,75,5,-1,7,2,31,3
